size,3
"(((0, 1), (2, 1), False), 'South')",0.480627456
"(((2, 1), (1, 0), True), 'North')",0.396
"(((0, 2), (2, 1), True), 'North')",0
"(((1, 0), (0, 2), True), 'West')",0
"(((0, 0), (1, 2), True), 'Stay')",0.296
"(((1, 2), (1, 0), True), 'North')",0
"(((2, 0), None, False), 'North')",-0.84
"(((1, 2), (0, 1), False), 'East')",0
"(((2, 1), (2, 2), False), 'East')",0
"(((2, 1), (2, 0), True), 'South')",0
"(((1, 1), (2, 2), True), 'East')",0
"(((0, 0), (0, 1), True), 'Stay')",0
"(((0, 0), (1, 0), True), 'Stay')",0
"(((0, 2), (2, 2), True), 'South')",0.396
"(((1, 0), (1, 2), True), 'East')",0.3
"(((2, 0), (2, 1), True), 'Stay')",0
"(((0, 2), (0, 1), True), 'South')",0
"(((2, 2), (0, 1), True), 'South')",0.7474836479999999
"(((2, 2), (0, 0), False), 'West')",1.2716863776768004
"(((2, 1), (0, 1), False), 'West')",0
"(((0, 2), (1, 0), True), 'South')",0
"(((0, 1), (1, 1), True), 'North')",0
"(((2, 0), (1, 0), False), 'Stay')",0
"(((0, 2), (0, 0), True), 'East')",1.9898148438835204
"(((2, 2), (0, 1), False), 'South')",0
"(((0, 2), (2, 0), True), 'Stay')",0.8379005679932551
"(((0, 1), (0, 0), False), 'Stay')",3.5760122880000003
"(((0, 2), (1, 1), False), 'North')",0
"(((0, 1), (1, 1), True), 'South')",0
"(((2, 2), (2, 1), True), 'Stay')",0.6
"(((2, 2), (2, 0), True), 'North')",0
"(((2, 1), (2, 2), True), 'Stay')",0
"(((0, 1), (1, 1), True), 'East')",0
"(((1, 2), (2, 2), True), 'Stay')",0.84
"(((0, 2), (0, 1), False), 'North')",0
"(((2, 0), (2, 2), False), 'Stay')",0
"(((1, 1), (1, 0), True), 'West')",0
"(((1, 0), (2, 0), False), 'Stay')",0
"(((2, 1), None, False), 'North')",-1.28928
"(((2, 1), (1, 1), False), 'North')",1.7262208514457602
"(((0, 1), (2, 0), False), 'South')",0.3439999999999999
"(((2, 1), (0, 2), True), 'East')",0
"(((1, 2), (1, 0), True), 'Stay')",0
"(((2, 1), (2, 2), False), 'North')",0.6
"(((2, 0), (0, 1), False), 'East')",0
"(((2, 0), None, False), 'East')",0
"(((2, 2), None, False), 'Stay')",0
"(((2, 0), (1, 2), False), 'Stay')",0
"(((0, 1), None, False), 'East')",-0.1773866508288
"(((1, 2), None, True), 'Pick')",0.45713000742912013
"(((1, 1), (0, 0), False), 'North')",0.5256384
"(((1, 2), (1, 1), False), 'West')",0
"(((1, 1), (0, 1), False), 'South')",0
"(((1, 2), (2, 0), True), 'Stay')",0.376
"(((1, 0), (2, 1), False), 'West')",0
"(((2, 2), (0, 2), False), 'South')",0
"(((1, 2), (0, 1), False), 'Stay')",0.80784
"(((2, 2), (1, 1), False), 'West')",0.588
"(((1, 1), (0, 0), False), 'Stay')",0
"(((2, 0), (1, 0), True), 'East')",0
"(((1, 0), (2, 2), True), 'West')",0
"(((2, 2), (0, 2), False), 'North')",0
"(((1, 0), (1, 2), False), 'West')",0
"(((2, 2), (0, 0), True), 'East')",0
"(((2, 0), (1, 2), False), 'East')",0
"(((2, 1), None, True), 'Pick')",-0.2869506430402559
"(((2, 1), (1, 1), False), 'South')",2.012436970071069
"(((1, 2), (0, 2), True), 'West')",0.6
"(((0, 0), (2, 0), False), 'North')",1.2122367293178793
"(((0, 1), (2, 2), False), 'Stay')",0
"(((1, 2), (2, 2), True), 'West')",0
"(((2, 0), (0, 2), False), 'North')",0
"(((0, 1), (1, 0), False), 'North')",0
"(((2, 2), (1, 2), False), 'West')",0
"(((1, 0), (1, 1), False), 'East')",1.4537640959999998
"(((1, 1), (1, 0), True), 'South')",0
"(((1, 1), (2, 2), True), 'Stay')",0.58224
"(((1, 1), None, True), 'Pick')",2.2263142785024006
"(((0, 0), (2, 1), False), 'East')",0
"(((2, 0), (1, 1), False), 'East')",0
"(((2, 1), (0, 2), False), 'Stay')",0
"(((2, 2), (2, 0), True), 'West')",0
"(((0, 0), (2, 2), False), 'North')",0
"(((0, 1), (0, 2), True), 'Stay')",0
"(((0, 0), (1, 0), True), 'East')",0
"(((2, 2), None, False), 'North')",0
"(((2, 1), (1, 0), True), 'West')",0
"(((2, 0), (1, 2), True), 'Stay')",0
"(((2, 2), None, False), 'East')",0
"(((0, 0), (0, 0), False), 'Drop')",6.796799999999999
"(((2, 2), (0, 2), True), 'East')",0
"(((0, 1), (0, 0), False), 'East')",2.381627904
"(((1, 1), (0, 2), True), 'South')",0
"(((2, 0), (1, 1), False), 'North')",1.7241509089813936
"(((1, 1), (1, 2), True), 'South')",1.12224
"(((1, 2), (1, 1), True), 'East')",0.8822399999999999
"(((1, 0), (2, 2), False), 'Stay')",0
"(((2, 2), (0, 1), True), 'West')",0.7530111999999999
"(((0, 2), (0, 1), False), 'Stay')",0
"(((2, 0), (2, 1), True), 'East')",0
"(((2, 2), (1, 0), True), 'South')",0.47008
"(((1, 2), (1, 2), False), 'Drop')",5.3999999999999995
"(((1, 2), (0, 2), True), 'North')",0
"(((0, 1), (1, 0), False), 'East')",0
"(((0, 0), (1, 0), False), 'Stay')",0
"(((0, 1), (2, 1), True), 'South')",0.63156864
"(((1, 1), None, False), 'South')",0
"(((1, 2), (1, 0), True), 'South')",0
"(((1, 1), (1, 1), True), 'Drop')",4.924799999999999
"(((0, 1), (1, 1), True), 'Stay')",0
"(((1, 1), (0, 0), True), 'East')",0
"(((1, 1), (2, 1), False), 'West')",0
"(((2, 0), (2, 2), False), 'East')",0
"(((2, 2), (2, 2), False), 'Drop')",0
"(((0, 2), (2, 2), False), 'South')",0.6502190591999999
"(((1, 1), None, False), 'East')",0
"(((1, 2), (0, 2), True), 'South')",0
"(((2, 0), (0, 1), True), 'East')",0
"(((1, 0), (2, 0), True), 'West')",0
"(((2, 2), (0, 2), False), 'East')",0
"(((0, 2), (2, 2), True), 'East')",2.0470848000000004
"(((1, 1), (0, 2), False), 'Stay')",0
"(((0, 0), (2, 1), False), 'Stay')",0.27999999999999997
"(((0, 0), (0, 2), True), 'East')",0
"(((1, 2), (2, 0), True), 'North')",0
"(((0, 1), (2, 0), True), 'Stay')",1.198457007345359
"(((1, 1), (2, 2), False), 'Stay')",0
"(((1, 2), (0, 0), True), 'West')",3.6469056696811517
"(((2, 2), (1, 1), False), 'South')",0.93894528
"(((1, 2), (2, 2), False), 'South')",2.0175369215999996
"(((1, 0), (0, 2), True), 'East')",0
"(((2, 0), (0, 0), False), 'West')",4.249156191517995
"(((2, 1), (0, 2), True), 'North')",0
"(((2, 1), (2, 2), False), 'West')",0
"(((1, 2), (0, 1), False), 'South')",0
"(((1, 1), (0, 0), False), 'East')",0
"(((1, 1), (1, 1), False), 'Drop')",3.5999999999999996
"(((1, 1), (0, 1), True), 'North')",0.6
"(((0, 1), None, False), 'North')",0
"(((0, 1), (1, 1), False), 'South')",0
"(((1, 0), (2, 0), False), 'North')",0
"(((2, 0), (0, 1), False), 'North')",0.6184575999999998
"(((1, 1), (1, 0), True), 'North')",0
"(((0, 0), (0, 1), True), 'East')",0
"(((0, 2), (1, 0), False), 'Stay')",0
"(((2, 2), (1, 1), True), 'East')",0
"(((2, 2), (0, 1), True), 'Stay')",0.296
"(((0, 2), (1, 2), False), 'South')",0.744
"(((2, 1), (1, 1), False), 'East')",0
"(((1, 0), (0, 2), False), 'West')",0
"(((0, 2), (2, 2), False), 'Stay')",0.61008
"(((2, 1), None, False), 'East')",0
"(((1, 2), (0, 1), False), 'West')",0
"(((0, 0), (1, 2), True), 'North')",0.47008
"(((2, 0), (1, 0), True), 'Stay')",0.9571200000000001
"(((1, 1), (0, 1), True), 'West')",0.6
"(((1, 0), (2, 1), False), 'East')",0.3
"(((0, 2), (0, 1), False), 'East')",0
"(((2, 2), (1, 1), True), 'South')",1.3643876487168
"(((1, 2), (2, 2), False), 'West')",0.6
"(((2, 0), (0, 0), False), 'North')",2.9441458589017273
"(((2, 2), (1, 0), True), 'Stay')",0.19999999999999998
"(((2, 1), (1, 2), False), 'Stay')",0
"(((2, 2), (0, 1), False), 'East')",0
"(((2, 0), (0, 2), True), 'West')",0
"(((0, 2), None, False), 'Stay')",0
"(((0, 1), (1, 0), True), 'East')",0
"(((0, 2), (1, 1), False), 'East')",0.588
"(((0, 2), (0, 1), True), 'Stay')",0
"(((1, 2), (2, 2), False), 'North')",0
"(((0, 2), (0, 0), False), 'Stay')",4.129281273595822
"(((0, 2), (0, 0), True), 'North')",0
"(((1, 2), (2, 2), True), 'East')",5.10000384
"(((2, 2), (1, 2), True), 'West')",0.6
"(((1, 2), (0, 1), False), 'North')",0
"(((2, 0), (0, 2), False), 'Stay')",0
"(((1, 2), (0, 2), False), 'Stay')",0
"(((0, 1), (1, 0), False), 'Stay')",0
"(((1, 0), (1, 2), True), 'North')",1.0738752
"(((2, 0), (1, 1), False), 'West')",1.2784455045119998
"(((1, 1), (2, 2), True), 'North')",2.9532019199999993
"(((1, 2), (2, 1), True), 'Stay')",1.143865968574464
"(((2, 2), (0, 2), True), 'Stay')",0
"(((2, 0), (2, 1), False), 'North')",0.6
"(((2, 2), (2, 0), True), 'East')",0
"(((1, 2), (1, 0), True), 'East')",0
"(((1, 1), (1, 0), False), 'East')",0
"(((0, 2), (2, 1), True), 'South')",0
"(((0, 2), (1, 2), True), 'East')",0
"(((2, 1), (1, 0), True), 'East')",0
"(((0, 1), (2, 1), False), 'East')",0
"(((1, 1), (2, 0), False), 'West')",1.02895789185837
"(((0, 2), (2, 1), False), 'East')",1.03103244091392
"(((2, 1), (0, 1), True), 'North')",0.81719215104
"(((0, 1), (2, 0), True), 'North')",1.1308024207192342
"(((0, 0), (1, 0), False), 'North')",0
"(((2, 2), (2, 1), True), 'South')",0.6
"(((2, 1), (2, 0), True), 'Stay')",0.888
"(((1, 1), (2, 1), True), 'Stay')",1.7627448680448001
"(((1, 1), (0, 2), True), 'North')",0.3
"(((0, 2), (2, 2), True), 'Stay')",0.637536
"(((2, 1), (0, 0), True), 'South')",1.9875552095879307
"(((2, 1), (0, 2), False), 'East')",0
"(((2, 0), (2, 0), False), 'Drop')",8.672832
"(((2, 2), (1, 0), True), 'North')",0
"(((1, 1), (2, 1), False), 'North')",0.9899691417600001
"(((2, 0), (1, 0), True), 'North')",0.744
"(((1, 2), (0, 2), True), 'Stay')",0
"(((2, 2), (1, 1), True), 'Stay')",0.9179712
"(((0, 1), (1, 2), True), 'East')",0.3
"(((2, 2), (1, 2), False), 'Stay')",0
"(((0, 2), (1, 0), True), 'North')",0
"(((2, 2), (2, 1), False), 'Stay')",0.888
"(((0, 1), None, True), 'Pick')",-0.31006031328569
"(((0, 2), (0, 0), False), 'North')",0
"(((2, 0), (1, 0), False), 'East')",0
"(((2, 2), (0, 0), True), 'South')",2.364644719521676
"(((2, 2), (1, 2), True), 'South')",0.744
"(((0, 2), (1, 2), False), 'Stay')",0.6
"(((0, 0), (1, 2), False), 'East')",0
"(((1, 0), (2, 1), False), 'Stay')",0
"(((1, 2), (1, 0), False), 'East')",0
"(((0, 1), (2, 2), True), 'South')",0.6660867358719998
"(((1, 0), (0, 0), False), 'North')",2.6292242178047998
"(((0, 0), (1, 1), True), 'East')",0
"(((1, 1), (2, 0), True), 'Stay')",1.0919060372938114
"(((0, 2), (2, 2), False), 'East')",0.3
"(((1, 1), (0, 1), False), 'West')",0
"(((0, 0), (2, 0), False), 'Stay')",0.670094592
"(((0, 2), None, False), 'North')",0
"(((0, 1), (0, 2), True), 'South')",0
"(((1, 2), (1, 1), True), 'West')",0.6
"(((1, 0), (1, 2), False), 'Stay')",0.58224
"(((2, 2), (2, 1), True), 'East')",0
"(((1, 2), (1, 2), True), 'Drop')",7.304660324352
"(((1, 2), (2, 2), False), 'Stay')",0.888
"(((2, 2), (0, 0), False), 'Stay')",1.3543149503784029
"(((0, 0), (2, 0), True), 'East')",0
"(((1, 1), (1, 0), True), 'Stay')",0
"(((0, 0), (1, 2), False), 'Stay')",0
"(((1, 0), (0, 2), False), 'East')",0
"(((0, 1), (1, 2), False), 'East')",0
"(((0, 1), (0, 0), False), 'South')",5.438399999999999
"(((0, 1), (0, 2), False), 'Stay')",0
"(((2, 1), (2, 0), False), 'North')",0
"(((1, 1), (2, 1), False), 'Stay')",0.888
"(((2, 1), (0, 0), False), 'East')",0
"(((1, 0), (2, 0), True), 'East')",3.1919999999999997
"(((1, 2), (0, 0), False), 'North')",0
"(((1, 2), (0, 1), True), 'Stay')",0.75024
"(((2, 1), (1, 1), True), 'East')",0
"(((1, 2), (2, 1), True), 'South')",0.8923199999999999
"(((2, 0), (0, 1), True), 'Stay')",0
"(((2, 1), (2, 2), False), 'Stay')",1.1280000000000001
"(((1, 2), (2, 1), False), 'East')",0.7935905279999999
"(((2, 2), (1, 2), False), 'North')",0
"(((0, 2), (0, 1), False), 'South')",0
"(((1, 1), (0, 0), True), 'Stay')",3.2338834826625025
"(((1, 0), (0, 1), False), 'West')",0
"(((2, 1), (0, 0), True), 'East')",0
"(((0, 2), (1, 2), True), 'South')",0
"(((2, 2), (1, 0), False), 'Stay')",0
"(((0, 2), (1, 2), False), 'East')",3.1919999999999997
"(((2, 1), (2, 2), True), 'South')",0
"(((2, 0), (2, 1), True), 'West')",0
"(((2, 0), (2, 1), False), 'Stay')",0
"(((0, 0), (1, 2), True), 'East')",0
"(((0, 2), (2, 1), False), 'Stay')",0.8926598553599999
"(((2, 2), (1, 2), True), 'East')",0
"(((2, 0), (2, 2), True), 'Stay')",0.3
"(((1, 0), (0, 1), True), 'Stay')",0.3
"(((2, 0), (2, 2), False), 'West')",0
"(((1, 1), (2, 2), True), 'West')",0.8842670591999998
"(((2, 1), (0, 2), False), 'South')",0
"(((0, 1), (2, 0), False), 'Stay')",0
"(((1, 0), (1, 2), False), 'East')",0
"(((2, 2), (2, 1), True), 'West')",1.4716159683133438
"(((0, 1), (2, 1), True), 'East')",1.27736448
"(((2, 1), (1, 1), False), 'West')",0
"(((2, 1), (0, 1), False), 'East')",0
"(((0, 2), (1, 1), False), 'South')",0.3
"(((0, 1), (2, 2), True), 'East')",0.7296230399999999
"(((0, 0), (2, 1), True), 'Stay')",0.380627456
"(((2, 1), (0, 1), True), 'South')",0.4651199999999999
"(((0, 0), (0, 1), False), 'East')",0
"(((2, 1), (0, 1), False), 'South')",0.5851199999999999
"(((0, 0), (0, 2), False), 'Stay')",0
"(((1, 2), (1, 1), False), 'East')",0
"(((1, 2), (1, 0), False), 'Stay')",0
"(((2, 0), (2, 2), False), 'North')",0
"(((1, 1), (0, 1), True), 'Stay')",0
"(((0, 0), (0, 2), True), 'North')",0
"(((1, 1), (0, 2), False), 'West')",0
"(((1, 1), (1, 2), False), 'West')",0
"(((2, 2), (1, 0), False), 'East')",0
"(((1, 0), (1, 1), True), 'West')",0
"(((0, 1), (1, 0), True), 'Stay')",0
"(((0, 2), (1, 0), False), 'North')",0
"(((0, 1), (2, 0), True), 'South')",1.3071043314144368
"(((2, 0), None, False), 'Stay')",-0.6
"(((1, 0), (2, 2), True), 'East')",0.19999999999999998
"(((1, 2), None, False), 'East')",-1.0032
"(((1, 0), None, False), 'East')",0
"(((2, 2), (0, 0), False), 'North')",0
"(((2, 1), (1, 2), True), 'North')",0
"(((2, 1), (1, 0), False), 'Stay')",0
"(((0, 2), (1, 0), True), 'Stay')",0
"(((2, 0), (1, 1), True), 'Stay')",1.2288100747739137
"(((2, 2), (2, 1), False), 'North')",0
"(((0, 0), (0, 1), False), 'Stay')",0
"(((2, 1), (2, 1), True), 'Drop')",3.5999999999999996
"(((2, 1), (0, 0), False), 'South')",3.090349172202255
"(((0, 1), (1, 1), False), 'East')",0
"(((0, 1), (1, 2), True), 'South')",0.396
"(((0, 0), (2, 2), True), 'North')",0.7828486508003327
"(((2, 2), None, False), 'South')",0
"(((1, 2), (2, 1), True), 'West')",0.9145247305728
"(((1, 2), (0, 0), False), 'Stay')",2.417826994946049
"(((2, 2), (0, 2), True), 'North')",0
"(((0, 0), None, False), 'East')",0
"(((2, 2), (1, 1), True), 'North')",0
"(((2, 1), (1, 1), True), 'Stay')",1.4285860086939648
"(((1, 0), (2, 0), False), 'West')",0
"(((1, 2), (2, 1), False), 'North')",0
"(((1, 2), None, False), 'Stay')",0
"(((0, 0), (1, 0), True), 'North')",0
"(((2, 1), (2, 2), True), 'North')",0
"(((0, 2), (2, 2), True), 'North')",0
"(((2, 1), (1, 1), True), 'South')",1.7045662752768
"(((1, 2), (1, 0), False), 'South')",0
"(((2, 2), (1, 2), False), 'South')",0
"(((1, 1), (1, 0), False), 'South')",0
"(((1, 2), (0, 2), False), 'North')",0
"(((1, 2), (1, 1), False), 'Stay')",0.6
"(((2, 1), (0, 2), True), 'Stay')",0
"(((0, 2), (2, 0), False), 'South')",1.2212956884066424
"(((1, 2), (2, 1), True), 'North')",0
"(((2, 2), (0, 1), True), 'East')",0
"(((2, 0), (1, 2), False), 'West')",0.48223999999999995
"(((0, 2), (2, 0), True), 'North')",0
"(((1, 0), (2, 1), True), 'Stay')",0
"(((0, 1), None, False), 'South')",0
"(((2, 0), (1, 0), False), 'West')",0
"(((0, 1), (0, 2), False), 'South')",0
"(((2, 2), (2, 1), False), 'West')",0
"(((2, 2), (0, 1), False), 'Stay')",0
